ZN,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,クラスタ1との距離,クラスタ2との距離
0.0,0,0.28170356997589974,5.837,59.7,1.9976,24,666.0,20.2,24.65,15.69,10.2,1426.48938174864,1149.1670056890594
0.0,0,1.105360680894117,6.202,78.7,1.8629,24,666.0,20.2,18.82,14.52,10.9,1455.3764166373355,1200.1350627999775
0.0,0,1.105360680894117,6.193,78.1,1.9356,24,666.0,20.2,96.73,21.52,11.0,1355.3899266373353,1100.1665727999775
0.0,0,1.105360680894117,6.38,95.6,1.9682,24,666.0,20.2,60.72,24.08,9.5,1417.0861066373354,1161.4887527999776
0.0,0,0.28170356997589974,6.348,86.1,2.0527,24,666.0,20.2,83.45,17.64,14.5,1373.6291895264171,1118.0958356890594
0.0,0,0.28170356997589974,6.833,94.3,2.0882,24,666.0,20.2,81.33,19.69,14.1,1390.4188595264175,1134.3293509929267
0.0,0,0.28170356997589974,6.425,74.8,2.2004,24,666.0,20.2,97.95,12.03,16.1,1343.2524095264173,1086.8130556890592
0.0,0,1.40014322585432,6.436,87.9,2.3158,24,666.0,20.2,100.19,16.22,14.3,1361.5014691822958,1105.7921153449377
0.0,0,1.40014322585432,6.208,95.0,2.2222,24,666.0,20.2,100.63,15.17,11.7,1379.9093991822956,1124.6560453449376
0.0,0,1.634235246852129,6.629,94.6,2.1247,24,666.0,20.2,109.85,23.27,13.4,1376.6889912032937,1120.599482669803
0.0,0,1.634235246852129,6.461,93.3,2.0026,24,666.0,20.2,27.49,18.05,9.6,1461.5434912032936,1205.7841373659355
0.0,0,1.634235246852129,5.935,87.9,1.8206,24,666.0,20.2,68.95,34.02,8.4,1435.2495912032937,1180.0594373659353
0.0,0,1.634235246852129,5.627,93.9,1.8172,24,666.0,20.2,396.9,22.88,12.8,1144.6525212032934,856.5982292443886
0.0,0,1.634235246852129,5.818,92.4,1.8662,24,666.0,20.2,391.45,22.11,10.5,1153.6529912032934,865.5986992443885
0.0,0,1.634235246852129,6.406,97.2,2.0651,24,666.0,20.2,385.96,19.52,17.1,1133.1183712032937,850.4800173659355
0.0,0,1.634235246852129,6.219,100.0,2.0048,24,666.0,20.2,395.69,16.59,18.4,1139.2338612032934,851.0943692443884
0.0,0,1.634235246852129,6.485,100.0,1.9784,24,666.0,20.2,386.73,18.85,15.4,1142.1264312032936,857.7900773659354
0.0,0,1.634235246852129,5.854,96.6,1.8956,24,666.0,20.2,240.52,23.79,10.8,1270.8797912032935,1015.6896373659356
0.0,0,1.634235246852129,6.459,94.8,1.9879,24,666.0,20.2,43.06,23.98,11.8,1465.4671912032936,1209.7118373659353
0.0,0,1.634235246852129,6.341,96.4,2.072,24,666.0,20.2,318.01,17.79,14.9,1180.2413612032935,924.7220073659356
0.0,0,1.634235246852129,6.251,96.6,2.198,24,666.0,20.2,388.52,16.44,12.6,1148.4111412032937,860.9627873659354
0.0,0,1.40014322585432,6.185,98.7,2.2616,24,666.0,20.2,396.9,18.13,14.1,1160.1216891822958,872.0501972233906
0.0,0,1.40014322585432,6.417,98.3,2.185,24,666.0,20.2,304.21,19.31,13.0,1206.3282091822955,950.6568553449376
0.0,0,1.40014322585432,6.655,98.2,2.3552,24,666.0,20.2,355.29,17.73,15.2,1153.3511391822958,897.2616306488051
0.0,0,1.40014322585432,6.297,91.8,2.3682,24,666.0,20.2,385.09,17.27,16.1,1142.3181691822956,861.6378153449376
0.0,0,1.40014322585432,7.393,99.3,2.4527,24,666.0,20.2,375.87,16.74,17.8,1144.537589182296,881.6390806488051
0.0,0,1.40014322585432,6.525,86.5,2.4358,24,666.0,20.2,50.92,18.13,14.1,1454.6217691822958,1198.7344153449376
0.0,0,1.40014322585432,5.976,87.9,2.5806,24,666.0,20.2,10.48,19.01,12.7,1500.365229182296,1245.1750753449376
0.0,0,1.40014322585432,6.301,83.7,2.7831,24,666.0,20.2,272.21,16.23,14.9,1236.260329182296,980.8209753449377
0.0,0,1.40014322585432,6.081,84.4,2.7175,24,666.0,20.2,396.9,14.7,20.0,1155.5946691822958,867.5403772233907
0.0,0,1.40014322585432,6.701,90.0,2.5975,24,666.0,20.2,255.23,16.42,16.4,1259.8758291822955,1003.7863206488051
0.0,0,1.40014322585432,6.376,88.4,2.5671,24,666.0,20.2,391.43,14.65,17.7,1157.5212091822955,869.0677172233908
0.0,0,1.40014322585432,6.317,83.0,2.7344,24,666.0,20.2,396.9,13.99,19.5,1159.8667191822958,871.5312272233907
0.0,0,1.40014322585432,6.513,89.9,2.8016,24,666.0,20.2,393.82,10.29,20.2,1164.8137491822959,871.8542572233907
0.0,0,0.89727888445162,6.209,65.4,2.9634,24,666.0,20.2,396.9,13.22,21.4,1154.6734770631151,855.821762881988
0.0,0,0.89727888445162,5.759,48.2,3.0665,24,666.0,20.2,334.4,14.13,19.9,1185.5204570631154,889.8809539317119
0.0,0,0.89727888445162,5.952,84.7,2.8715,24,666.0,20.2,22.01,17.15,19.0,1495.8116148408928,1240.6214610035352
0.0,0,0.28170356997589974,6.003,94.5,2.5403,24,666.0,20.2,331.29,21.32,19.1,1202.7135395264177,947.5233856890592
0.0,0,0.24702327056881693,5.926,71.0,2.9084,24,666.0,20.2,368.74,18.13,19.1,1151.4011792270103,896.2110253896521
0.0,0,0.24702327056881693,5.713,56.7,2.8237,24,666.0,20.2,396.9,14.76,20.1,1181.3695014492325,865.1829872681052
0.0,0,0.24702327056881693,6.167,84.0,3.0334,24,666.0,20.2,396.9,16.29,19.9,1174.8772692270102,886.8229772681051
0.0,0,-0.16914032231617604,6.229,90.7,3.0993,24,666.0,20.2,395.33,12.87,19.6,1178.316735143653,889.9785336752202
0.0,0,0.24702327056881693,6.437,75.0,2.8965,24,666.0,20.2,393.37,14.36,23.2,1163.2285925603437,872.1497672681052
0.0,0,0.541805815529021,6.98,67.6,2.5329,24,666.0,20.2,374.68,11.66,29.8,1153.1424073275261,872.7991056694191
0.0,0,0.28170356997589974,5.427,95.4,2.4298,24,666.0,20.2,352.58,18.14,13.8,1202.7635495264176,947.5733956890593
0.0,0,0.28170356997589974,6.162,97.4,2.206,24,666.0,20.2,302.76,24.1,13.3,1260.8696795264175,1005.6795256890593
0.0,0,0.541805815529021,6.484,93.6,2.3053,24,666.0,20.2,396.21,18.68,16.7,1203.2209717719702,914.5514798130655
0.0,0,0.541805815529021,5.304,97.3,2.1007,24,666.0,20.2,349.48,24.91,12.0,1230.01336177197,974.8232079346122
0.0,0,0.541805815529021,6.185,96.7,2.1705,24,666.0,20.2,379.7,18.03,14.6,1200.4583617719704,930.7820079346125
0.0,0,0.541805815529021,6.229,88.0,1.9512,24,666.0,20.2,383.32,13.11,21.4,1190.0223617719703,913.0180079346125
0.0,0,-0.16914032231617604,6.242,64.7,3.4242,24,666.0,20.2,396.9,10.74,23.0,1185.3979906992088,879.4662336752201
0.0,0,-0.16914032231617604,6.75,74.9,3.3317,24,666.0,20.2,393.07,7.74,23.7,1185.8204384769865,884.8387158299164
0.0,0,-0.16914032231617604,7.061,77.0,3.4106,24,666.0,20.2,395.28,7.01,25.0,1194.4155184769863,890.8337958299162
0.0,0,-0.16914032231617604,5.762,40.3,4.0983,24,666.0,20.2,392.92,10.42,21.8,1208.4150206992088,875.2493766033971
0.0,0,0.27303349512412906,5.871,41.9,3.724,24,666.0,20.2,370.73,13.34,20.6,1189.8216816737877,894.1821785423841
0.0,0,0.27303349512412906,6.312,51.9,3.9917,24,666.0,20.2,388.62,10.58,21.2,1197.688375007121,868.2357056142076
0.0,0,0.27303349512412906,6.114,79.8,3.5459,24,666.0,20.2,392.68,14.98,19.1,1198.8567394515658,910.8024474926605
0.0,0,0.27303349512412906,5.905,53.2,3.1523,24,666.0,20.2,388.22,11.45,20.6,1201.5574816737876,877.8141056142074
0.0,0,0.49845544127016744,5.454,92.7,1.8209,4,711.0,20.1,395.09,18.06,15.2,1258.1687395088225,969.9400346874254
0.0,0,0.49845544127016744,5.414,98.3,1.7554,4,711.0,20.1,344.05,23.97,7.0,1285.7427295088228,1030.3781628089723
0.0,0,0.49845544127016744,5.093,98.0,1.8226,4,711.0,20.1,318.43,29.68,8.1,1317.9024395088227,1062.5511391073146
0.0,0,0.49845544127016744,5.983,98.8,1.8681,4,711.0,20.1,390.11,18.07,13.6,1266.3676595088225,978.1389546874253
0.0,0,0.49845544127016744,5.983,83.5,2.1099,4,711.0,20.1,396.9,13.35,20.1,1248.3902795088225,960.1615746874253
0.0,0,0.2903736448276705,5.707,54.0,2.3817,6,391.0,19.2,396.9,12.01,21.8,917.0142966012688,591.2675813440214
0.0,0,0.2903736448276705,5.926,42.6,2.3817,6,391.0,19.2,396.9,13.59,24.5,933.2803699346024,596.4626805705407
0.0,0,0.2903736448276705,5.67,28.8,2.7986,6,391.0,19.2,393.29,17.6,23.1,948.0200499346022,613.8448742721982
0.0,0,0.2903736448276705,5.39,72.9,2.7986,6,391.0,19.2,396.9,21.14,19.7,918.6038843790468,627.3589376423643
0.0,0,0.2903736448276705,5.794,70.6,2.8927,6,391.0,19.2,396.9,14.1,18.3,912.519226601269,620.8996176423641
0.0,0,0.2903736448276705,6.019,65.3,2.4091,6,391.0,19.2,396.9,12.92,21.2,916.027086601269,613.7489576423641
0.0,0,0.2903736448276705,5.569,73.5,2.3999,6,391.0,19.2,395.77,15.1,17.5,920.5653543790468,629.1428613440214
0.0,0,0.2903736448276705,6.027,79.7,2.4982,6,391.0,19.2,396.9,14.33,16.8,929.2225043790468,637.8471176423641
0.0,0,0.186332746606422,6.593,69.1,2.4786,1,273.0,21.0,391.99,9.67,22.4,915.5111245919371,535.6199944789498
0.0,0,0.186332746606422,6.12,76.7,2.2875,1,273.0,21.0,396.9,9.08,20.6,928.0238290363816,552.0214544789497
0.0,0,0.186332746606422,6.976,91.0,2.1675,1,273.0,21.0,396.9,5.64,23.9,949.214872369715,566.7157766336459
0.0,0,0.186332746606422,6.794,89.3,2.3889,1,273.0,21.0,393.45,6.48,22.0,942.8726423697149,564.1735466336457
0.0,0,0.186332746606422,6.03,80.8,2.505,1,273.0,21.0,396.9,7.88,11.9,947.8941890363814,570.1977813297783
